event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes,hour,day_of_week,is_weekend,is_off_hours,failed_auth,baseline_event_count,hour_deviation,bytes_zscore,new_location,new_resource,new_device,new_source_ip,new_command_sequence,baseline_source,concept_drift_adapted,source_ip_attempts_1h,source_ip_unique_entities_1h,entity_events_24h,entity_history_count,cold_start_entity,distance_from_previous_km,travel_speed_kmh,impossible_travel_flag
evt_000074,svc_051,service_account,2026-06-01 16:34:14,10.7.45.189,"Delhi, IN",28.6139,77.209,telemetry_queue,token,success,106,token_auth > api_read > api_write > logout,Linux-Server|service-agent,401483,HTTPS,normal,0,none,Expected behavioural baseline,16,0,0,0,0,28,2.0,0.6917249739000543,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000075,device_057,edge_device,2026-06-01 16:35:57,10.156.130.30,"New York, US",40.7128,-74.006,telemetry_endpoint,certificate,success,75,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,305857,HTTPS,normal,0,none,Expected behavioural baseline,16,0,0,0,0,29,2.0,0.22217365879337292,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000076,user_039,user,2026-06-01 16:56:02,10.166.76.118,"Delhi, IN",28.6139,77.209,crm,password,success,83,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,200299,HTTPS,normal,0,none,Expected behavioural baseline,16,0,0,0,0,24,1.0,0.47443825348508156,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000077,user_045,user,2026-06-01 16:57:48,10.109.212.71,"Mumbai, IN",19.076,72.8777,email,token,success,38,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,37088,HTTPS,normal,0,none,Expected behavioural baseline,16,0,0,0,0,38,2.0,1.6143421572836796,0,0,0,0,0,entity,0,2,1,2,1,1,0.0,0.0,0
evt_000078,user_017,user,2026-06-01 17:04:17,10.88.28.76,"London, UK",51.5072,-0.1276,crm,token,success,126,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,66310,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,25,1.0,1.1665370900240717,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000079,user_044,user,2026-06-01 17:10:29,10.163.218.68,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,password,success,48,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,207029,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,35,1.0,1.1025805495436456,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000080,device_061,edge_device,2026-06-01 17:12:01,10.146.77.104,"Delhi, IN",28.6139,77.209,firmware_status,certificate,success,49,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,479322,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,31,0.0,2.3013632758824762,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000081,svc_048,service_account,2026-06-01 17:13:27,10.142.37.111,"New York, US",40.7128,-74.006,database_read,token,failure,0,token_auth > api_read > api_write > logout,Linux-Server|service-agent,143043,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,1,27,0.0,0.9322522084028212,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000082,user_037,user,2026-06-01 17:16:40,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,169,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,98032,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,29,0.0,1.0374029163932916,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000083,user_037,user,2026-06-01 17:36:01,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,54,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,95213,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,29,0.0,1.0590863064823604,0,0,0,0,0,entity,0,2,1,2,1,1,0.0,0.0,0
evt_000084,user_043,user,2026-06-01 17:40:48,10.40.69.73,"Mumbai, IN",19.076,72.8777,project_share,token,success,135,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,137790,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,27,0.0,0.8761477096573501,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000085,user_017,user,2026-06-01 17:45:51,10.88.28.76,"London, UK",51.5072,-0.1276,crm,password,success,26,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,182368,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,25,1.0,0.3280625931051117,0,0,0,0,0,entity,0,2,1,2,1,1,0.0,0.0,0
evt_000086,device_056,edge_device,2026-06-01 17:47:06,10.247.67.10,"Delhi, IN",28.6139,77.209,device_health,certificate,success,30,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,174295,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,26,0.0,0.7327629456721302,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000087,user_037,user,2026-06-01 17:49:39,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,37,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,38824,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,29,0.0,1.4928233351210594,0,0,0,0,0,entity,0,3,1,3,2,1,0.0,0.0,0
evt_000088,user_043,user,2026-06-01 17:51:22,10.40.69.73,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,145,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,8208,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,27,0.0,1.6433556978776658,0,0,0,0,0,entity,0,2,1,3,2,1,0.0,0.0,0
evt_000089,device_056,edge_device,2026-06-01 17:51:46,10.247.67.10,"Delhi, IN",28.6139,77.209,device_health,certificate,success,78,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,353356,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,26,0.0,0.6040745749852102,0,0,0,0,0,entity,0,2,1,2,1,1,0.0,0.0,0
evt_000090,user_031,user,2026-06-01 17:55:28,10.139.214.4,"Bengaluru, IN",12.9716,77.5946,employee_portal,password,success,159,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,282115,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,29,1.0,0.0,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000091,user_042,user,2026-06-01 17:57:44,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,token,success,115,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,475226,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,34,1.0,1.4339521053845226,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000092,user_043,user,2026-06-01 17:58:14,10.40.69.73,"Mumbai, IN",19.076,72.8777,project_share,password,success,17,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,10097,HTTPS,normal,0,none,Expected behavioural baseline,17,0,0,0,0,27,0.0,1.6321716145192657,0,0,0,0,0,entity,0,3,1,4,3,1,0.0,0.0,0
evt_000093,user_044,user,2026-06-01 18:01:34,10.163.218.68,"Hyderabad, IN",17.385,78.4867,crm,password,success,131,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,497907,HTTPS,normal,0,none,Expected behavioural baseline,18,0,0,0,0,35,0.0,1.0714880456214284,0,0,0,0,0,entity,0,2,1,2,1,1,0.0,0.0,0
evt_000094,user_042,user,2026-06-01 18:12:46,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,token,success,108,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,485247,HTTPS,normal,0,none,Expected behavioural baseline,18,0,0,0,0,34,0.0,1.504529702433932,0,0,0,0,0,entity,0,2,1,2,1,1,0.0,0.0,0
evt_000095,user_037,user,2026-06-01 18:27:44,10.153.10.159,"Hyderabad, IN",17.385,78.4867,project_share,token,success,120,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,296654,HTTPS,normal,0,none,Expected behavioural baseline,18,0,0,0,0,29,1.0,0.490372289804294,0,0,0,0,0,entity,0,3,1,4,3,1,0.0,0.0,0
evt_000096,user_018,user,2026-06-01 18:28:43,10.196.45.130,"London, UK",51.5072,-0.1276,project_share,token,success,101,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,438830,HTTPS,normal,0,none,Expected behavioural baseline,18,0,0,0,0,29,2.0,1.1182845710112546,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000097,user_018,user,2026-06-01 18:35:07,10.196.45.130,"London, UK",51.5072,-0.1276,project_share,token,success,117,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,106923,HTTPS,normal,0,none,Expected behavioural baseline,18,0,0,0,0,29,2.0,1.3234876967832052,0,0,0,0,0,entity,0,2,1,3,2,1,0.0,0.0,0
evt_000098,svc_048,service_account,2026-06-01 18:39:58,10.142.37.111,"New York, US",40.7128,-74.006,database_read,certificate,success,54,token_auth > api_read > api_write > logout,Linux-Server|service-agent,273776,HTTPS,normal,0,none,Expected behavioural baseline,18,0,0,0,0,27,1.0,0.011324391587315555,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000099,user_044,user,2026-06-01 18:41:10,10.163.218.68,"Hyderabad, IN",17.385,78.4867,crm,password,success,111,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,362897,HTTPS,normal,0,none,Expected behavioural baseline,18,0,0,0,0,35,0.0,0.062401758472738406,0,0,0,0,0,entity,0,2,1,3,2,1,0.0,0.0,0
evt_000100,device_065,edge_device,2026-06-01 19:05:42,10.148.49.184,"Singapore, SG",1.3521,103.8198,telemetry_endpoint,certificate,success,160,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,269698,HTTPS,normal,0,none,Expected behavioural baseline,19,0,0,0,0,26,0.0,0.16276878546963108,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000101,device_062,edge_device,2026-06-01 19:18:43,10.156.167.83,"Singapore, SG",1.3521,103.8198,telemetry_endpoint,certificate,success,122,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,223154,HTTPS,normal,0,none,Expected behavioural baseline,19,0,0,0,0,29,2.0,0.06554706852222976,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000102,svc_046,service_account,2026-06-01 19:36:59,10.68.41.190,"Delhi, IN",28.6139,77.209,database_read,certificate,success,118,token_auth > api_read > api_write > logout,Linux-Server|service-agent,339643,HTTPS,normal,0,none,Expected behavioural baseline,19,0,0,0,0,25,1.0,0.45325818066659185,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000103,user_009,user,2026-06-01 19:49:37,10.69.179.240,"Hyderabad, IN",17.385,78.4867,crm,password,success,146,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,141638,HTTPS,normal,0,none,Expected behavioural baseline,19,0,0,0,0,28,1.0,0.9835382950876662,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000104,user_017,user,2026-06-01 20:12:07,10.88.28.76,"London, UK",51.5072,-0.1276,employee_portal,password,success,11,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,114696,HTTPS,normal,0,none,Expected behavioural baseline,20,0,0,0,0,25,2.0,0.8169668147485991,0,0,0,0,0,entity,0,1,1,3,2,1,0.0,0.0,0
evt_000105,user_031,user,2026-06-01 20:31:06,10.139.214.4,"Bengaluru, IN",12.9716,77.5946,project_share,token,success,161,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,208847,HTTPS,normal,0,none,Expected behavioural baseline,20,0,0,0,0,29,2.0,0.13809497315329575,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000106,svc_049,service_account,2026-06-02 06:04:31,10.231.91.54,"New York, US",40.7128,-74.006,api_gateway,certificate,success,39,token_auth > api_read > api_write > logout,Linux-Server|service-agent,250140,HTTPS,normal,0,none,Expected behavioural baseline,6,1,0,1,0,25,3.0,0.13835815582112218,0,0,0,0,0,entity,0,1,1,3,2,1,0.0,0.0,0
evt_000107,user_035,user,2026-06-02 06:12:50,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,employee_portal,token,success,130,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,61381,HTTPS,normal,0,none,Expected behavioural baseline,6,1,0,1,0,34,2.0,1.2533293832325434,0,0,0,0,0,entity,0,1,1,3,2,1,0.0,0.0,0
evt_000108,svc_054,service_account,2026-06-02 07:00:15,10.169.49.103,"Hyderabad, IN",17.385,78.4867,database_read,token,success,112,token_auth > api_read > api_write > logout,Linux-Server|service-agent,445588,HTTPS,normal,0,none,Expected behavioural baseline,7,1,0,0,0,32,1.0,1.2586097487689523,0,0,0,0,0,entity,0,1,1,7,6,1,0.0,0.0,0
evt_000109,user_040,user,2026-06-02 07:05:27,10.138.54.130,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,110,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,124643,HTTPS,normal,0,none,Expected behavioural baseline,7,1,0,0,0,24,2.5,0.7869786609730718,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000110,user_002,user,2026-06-02 07:30:54,10.24.55.60,"Bengaluru, IN",12.9716,77.5946,employee_portal,token,success,180,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,61603,HTTPS,normal,0,none,Expected behavioural baseline,7,1,0,0,0,30,1.0,1.3588851108932658,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000111,device_063,edge_device,2026-06-02 07:35:58,10.169.21.73,"Tokyo, JP",35.6762,139.65,device_health,certificate,success,131,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,143918,HTTPS,normal,0,none,Expected behavioural baseline,7,1,0,0,0,27,3.0,1.362464395046537,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000112,user_035,user,2026-06-02 07:37:19,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,password,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,437049,HTTPS,normal,0,none,Expected behavioural baseline,7,1,0,0,1,34,1.0,1.136566321779883,0,0,0,0,0,entity,0,1,1,4,3,1,0.0,0.0,0
evt_000113,user_040,user,2026-06-02 08:05:03,10.138.54.130,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,140,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,149466,HTTPS,normal,0,none,Expected behavioural baseline,8,1,0,0,0,24,1.5,0.6065993339954995,0,0,0,0,0,entity,0,2,1,3,2,1,0.0,0.0,0
evt_000114,user_013,user,2026-06-02 08:07:37,10.68.35.64,"Tokyo, JP",35.6762,139.65,project_share,password,success,41,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,387827,HTTPS,normal,0,none,Expected behavioural baseline,8,1,0,0,0,26,2.0,1.6094535679546735,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000115,svc_047,service_account,2026-06-02 08:21:27,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,certificate,success,100,token_auth > api_read > api_write > logout,Linux-Server|service-agent,91420,HTTPS,normal,0,none,Expected behavioural baseline,8,1,0,0,0,29,1.0,0.9809281674786257,0,0,0,0,0,entity,0,1,1,1,1,1,0.0,0.0,0
evt_000116,user_019,user,2026-06-02 08:49:24,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,100,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,481450,HTTPS,normal,0,none,Expected behavioural baseline,8,1,0,0,0,27,2.0,1.7495371925924785,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000117,svc_054,service_account,2026-06-02 08:51:47,10.169.49.103,"Hyderabad, IN",17.385,78.4867,telemetry_queue,token,failure,0,token_auth > api_read > api_write > logout,Linux-Server|service-agent,80058,HTTPS,normal,0,none,Expected behavioural baseline,8,1,0,0,1,32,0.0,1.1642295112418182,0,0,0,0,0,entity,0,1,1,4,7,1,0.0,0.0,0
evt_000118,svc_053,service_account,2026-06-02 08:54:04,10.210.235.118,"Hyderabad, IN",17.385,78.4867,api_gateway,token,success,107,token_auth > api_read > api_write > logout,Linux-Server|service-agent,83759,HTTPS,normal,0,none,Expected behavioural baseline,8,1,0,0,0,25,3.0,0.5922524530355276,0,0,0,0,0,entity,0,1,1,4,3,1,0.0,0.0,0
evt_000119,device_063,edge_device,2026-06-02 08:55:43,10.169.21.73,"Tokyo, JP",35.6762,139.65,sensor_stream,certificate,success,130,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,229307,HTTPS,normal,0,none,Expected behavioural baseline,8,1,0,0,0,27,2.0,0.6649311806555548,0,0,0,0,0,entity,0,1,1,3,2,1,0.0,0.0,0
evt_000120,user_035,user,2026-06-02 09:04:24,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,employee_portal,password,success,78,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,246577,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,34,1.0,0.07516375564254027,0,0,0,0,0,entity,0,1,1,5,4,1,0.0,0.0,0
evt_000121,svc_047,service_account,2026-06-02 09:14:17,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,certificate,success,69,token_auth > api_read > api_write > logout,Linux-Server|service-agent,73957,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,29,0.0,1.0950616273297735,0,0,0,0,0,entity,0,2,1,2,2,1,0.0,0.0,0
evt_000122,svc_049,service_account,2026-06-02 09:17:19,10.231.91.54,"New York, US",40.7128,-74.006,api_gateway,certificate,success,11,token_auth > api_read > api_write > logout,Linux-Server|service-agent,273001,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,25,0.0,0.3077020791655206,0,0,0,0,0,entity,0,1,1,4,3,1,0.0,0.0,0
evt_000123,user_025,user,2026-06-02 09:17:54,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,crm,token,success,131,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,14882,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,29,0.0,1.7144929078069924,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
evt_000124,user_027,user,2026-06-02 09:20:06,10.201.121.207,"Tokyo, JP",35.6762,139.65,crm,token,success,54,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,348463,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,23,2.0,0.6836335249150296,0,0,0,0,0,entity,0,1,1,5,4,1,0.0,0.0,0
evt_000125,svc_047,service_account,2026-06-02 09:26:01,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,token,success,5,token_auth > api_read > api_write > logout,Linux-Server|service-agent,37709,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,29,0.0,1.3319687826114783,0,0,0,0,0,entity,0,2,1,3,3,1,0.0,0.0,0
evt_000126,svc_049,service_account,2026-06-02 09:32:10,10.231.91.54,"New York, US",40.7128,-74.006,database_read,token,success,151,token_auth > api_read > api_write > logout,Linux-Server|service-agent,281710,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,25,0.0,0.37221440270370204,0,0,0,0,0,entity,0,2,1,5,4,1,0.0,0.0,0
evt_000127,user_025,user,2026-06-02 09:34:48,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,email,password,success,160,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,400563,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,29,0.0,0.9985838225209522,0,0,0,0,0,entity,0,2,1,3,2,1,0.0,0.0,0
evt_000128,user_001,user,2026-06-02 09:48:48,10.36.188.27,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,137,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,346578,HTTPS,normal,0,none,Expected behavioural baseline,9,1,0,0,0,29,2.0,1.1932979102839227,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000129,svc_052,service_account,2026-06-02 10:10:36,10.202.179.28,"London, UK",51.5072,-0.1276,api_gateway,token,success,126,token_auth > api_read > api_write > logout,Linux-Server|service-agent,105483,HTTPS,normal,0,none,Expected behavioural baseline,10,1,0,0,0,31,0.0,0.8480529570832578,0,0,0,0,0,entity,0,1,1,1,0,1,0.0,0.0,0
evt_000130,user_013,user,2026-06-02 10:11:28,10.68.35.64,"Tokyo, JP",35.6762,139.65,email,token,success,56,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,324973,HTTPS,normal,0,none,Expected behavioural baseline,10,1,0,0,0,26,0.0,0.9968305895185422,0,0,0,0,0,entity,0,1,1,2,2,1,0.0,0.0,0
evt_000131,user_025,user,2026-06-02 10:15:14,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,employee_portal,password,success,63,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,221565,HTTPS,normal,0,none,Expected behavioural baseline,10,1,0,0,0,29,1.0,0.2605793423101943,0,0,0,0,0,entity,0,3,1,4,3,1,0.0,0.0,0
evt_000132,user_034,user,2026-06-02 10:16:28,10.49.75.56,"Tokyo, JP",35.6762,139.65,project_share,token,success,41,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,455101,HTTPS,normal,0,none,Expected behavioural baseline,10,1,0,0,0,27,0.0,1.2572167657904307,0,0,0,0,0,entity,0,1,1,2,2,1,0.0,0.0,0
evt_000133,user_019,user,2026-06-02 10:17:56,10.96.195.42,"Hyderabad, IN",17.385,78.4867,project_share,token,success,175,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,485403,HTTPS,normal,0,none,Expected behavioural baseline,10,1,0,0,0,27,0.0,1.7784221298280716,0,0,0,0,0,entity,0,1,1,3,2,1,0.0,0.0,0
evt_000134,svc_047,service_account,2026-06-02 10:24:09,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,backup_service,token,success,87,token_auth > api_read > api_write > logout,Linux-Server|service-agent,482186,HTTPS,normal,0,none,Expected behavioural baseline,10,1,0,0,0,29,1.0,1.5730130552318866,0,0,0,0,0,entity,0,2,1,4,4,1,0.0,0.0,0
evt_000135,user_010,user,2026-06-02 10:44:33,10.119.97.70,"Hyderabad, IN",17.385,78.4867,email,password,success,128,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,418954,HTTPS,normal,0,none,Expected behavioural baseline,10,1,0,0,0,28,0.0,1.4974936330707147,0,0,0,0,0,entity,0,1,1,2,1,1,0.0,0.0,0
