event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes
evt_000113,user_040,user,2026-06-02 08:05:03,10.138.54.130,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,140,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,149466,HTTPS,normal,0,none,Expected behavioural baseline
evt_000114,user_013,user,2026-06-02 08:07:37,10.68.35.64,"Tokyo, JP",35.6762,139.65,project_share,password,success,41,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,387827,HTTPS,normal,0,none,Expected behavioural baseline
evt_000115,svc_047,service_account,2026-06-02 08:21:27,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,certificate,success,100,token_auth > api_read > api_write > logout,Linux-Server|service-agent,91420,HTTPS,normal,0,none,Expected behavioural baseline
evt_000116,user_019,user,2026-06-02 08:49:24,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,100,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,481450,HTTPS,normal,0,none,Expected behavioural baseline
evt_000117,svc_054,service_account,2026-06-02 08:51:47,10.169.49.103,"Hyderabad, IN",17.385,78.4867,telemetry_queue,token,failure,0,token_auth > api_read > api_write > logout,Linux-Server|service-agent,80058,HTTPS,normal,0,none,Expected behavioural baseline
evt_000118,svc_053,service_account,2026-06-02 08:54:04,10.210.235.118,"Hyderabad, IN",17.385,78.4867,api_gateway,token,success,107,token_auth > api_read > api_write > logout,Linux-Server|service-agent,83759,HTTPS,normal,0,none,Expected behavioural baseline
evt_000119,device_063,edge_device,2026-06-02 08:55:43,10.169.21.73,"Tokyo, JP",35.6762,139.65,sensor_stream,certificate,success,130,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,229307,HTTPS,normal,0,none,Expected behavioural baseline
evt_000120,user_035,user,2026-06-02 09:04:24,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,employee_portal,password,success,78,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,246577,HTTPS,normal,0,none,Expected behavioural baseline
evt_000121,svc_047,service_account,2026-06-02 09:14:17,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,certificate,success,69,token_auth > api_read > api_write > logout,Linux-Server|service-agent,73957,HTTPS,normal,0,none,Expected behavioural baseline
evt_000122,svc_049,service_account,2026-06-02 09:17:19,10.231.91.54,"New York, US",40.7128,-74.006,api_gateway,certificate,success,11,token_auth > api_read > api_write > logout,Linux-Server|service-agent,273001,HTTPS,normal,0,none,Expected behavioural baseline
evt_000123,user_025,user,2026-06-02 09:17:54,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,crm,token,success,131,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,14882,HTTPS,normal,0,none,Expected behavioural baseline
evt_000124,user_027,user,2026-06-02 09:20:06,10.201.121.207,"Tokyo, JP",35.6762,139.65,crm,token,success,54,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,348463,HTTPS,normal,0,none,Expected behavioural baseline
evt_000125,svc_047,service_account,2026-06-02 09:26:01,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,token,success,5,token_auth > api_read > api_write > logout,Linux-Server|service-agent,37709,HTTPS,normal,0,none,Expected behavioural baseline
evt_000126,svc_049,service_account,2026-06-02 09:32:10,10.231.91.54,"New York, US",40.7128,-74.006,database_read,token,success,151,token_auth > api_read > api_write > logout,Linux-Server|service-agent,281710,HTTPS,normal,0,none,Expected behavioural baseline
evt_000127,user_025,user,2026-06-02 09:34:48,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,email,password,success,160,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,400563,HTTPS,normal,0,none,Expected behavioural baseline
evt_000128,user_001,user,2026-06-02 09:48:48,10.36.188.27,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,137,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,346578,HTTPS,normal,0,none,Expected behavioural baseline
evt_000129,svc_052,service_account,2026-06-02 10:10:36,10.202.179.28,"London, UK",51.5072,-0.1276,api_gateway,token,success,126,token_auth > api_read > api_write > logout,Linux-Server|service-agent,105483,HTTPS,normal,0,none,Expected behavioural baseline
evt_000130,user_013,user,2026-06-02 10:11:28,10.68.35.64,"Tokyo, JP",35.6762,139.65,email,token,success,56,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,324973,HTTPS,normal,0,none,Expected behavioural baseline
evt_000131,user_025,user,2026-06-02 10:15:14,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,employee_portal,password,success,63,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,221565,HTTPS,normal,0,none,Expected behavioural baseline
evt_000132,user_034,user,2026-06-02 10:16:28,10.49.75.56,"Tokyo, JP",35.6762,139.65,project_share,token,success,41,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,455101,HTTPS,normal,0,none,Expected behavioural baseline
evt_000133,user_019,user,2026-06-02 10:17:56,10.96.195.42,"Hyderabad, IN",17.385,78.4867,project_share,token,success,175,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,485403,HTTPS,normal,0,none,Expected behavioural baseline
evt_000134,svc_047,service_account,2026-06-02 10:24:09,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,backup_service,token,success,87,token_auth > api_read > api_write > logout,Linux-Server|service-agent,482186,HTTPS,normal,0,none,Expected behavioural baseline
evt_000135,user_010,user,2026-06-02 10:44:33,10.119.97.70,"Hyderabad, IN",17.385,78.4867,email,password,success,128,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,418954,HTTPS,normal,0,none,Expected behavioural baseline
evt_000136,device_064,edge_device,2026-06-02 10:51:19,10.38.6.12,"Hyderabad, IN",17.385,78.4867,telemetry_endpoint,certificate,success,120,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,236185,HTTPS,normal,0,none,Expected behavioural baseline
evt_000137,user_004,user,2026-06-02 10:55:03,10.40.55.246,"New York, US",40.7128,-74.006,employee_portal,password,success,107,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,235142,HTTPS,normal,0,none,Expected behavioural baseline
evt_000138,user_011,user,2026-06-02 11:07:16,10.211.8.207,"Bengaluru, IN",12.9716,77.5946,email,token,success,55,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,193967,HTTPS,normal,0,none,Expected behavioural baseline
evt_000139,user_028,user,2026-06-02 11:09:38,10.109.105.120,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,102,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,273766,HTTPS,normal,0,none,Expected behavioural baseline
evt_000140,svc_052,service_account,2026-06-02 11:16:58,10.202.179.28,"London, UK",51.5072,-0.1276,database_read,token,success,153,token_auth > api_read > api_write > logout,Linux-Server|service-agent,194428,HTTPS,normal,0,none,Expected behavioural baseline
evt_000141,user_011,user,2026-06-02 11:19:33,10.211.8.207,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,token,success,143,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,301177,HTTPS,normal,0,none,Expected behavioural baseline
evt_000142,user_035,user,2026-06-02 11:23:43,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,crm,token,success,175,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,304891,HTTPS,normal,0,none,Expected behavioural baseline
evt_000143,user_021,user,2026-06-02 11:23:45,10.188.124.209,"Mumbai, IN",19.076,72.8777,crm,token,success,122,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,100999,HTTPS,normal,0,none,Expected behavioural baseline
evt_000144,svc_052,service_account,2026-06-02 11:24:30,10.202.179.28,"London, UK",51.5072,-0.1276,telemetry_queue,certificate,success,57,token_auth > api_read > api_write > logout,Linux-Server|service-agent,164740,HTTPS,normal,0,none,Expected behavioural baseline
evt_000145,user_003,user,2026-06-02 11:25:32,10.115.150.72,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,103,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,47784,HTTPS,normal,0,none,Expected behavioural baseline
evt_000146,user_003,user,2026-06-02 11:28:33,10.115.150.72,"Singapore, SG",1.3521,103.8198,crm,password,success,98,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,200481,HTTPS,normal,0,none,Expected behavioural baseline
evt_000147,user_019,user,2026-06-02 11:29:32,10.96.195.42,"Hyderabad, IN",17.385,78.4867,project_share,token,success,114,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,241533,HTTPS,normal,0,none,Expected behavioural baseline
evt_000148,device_060,edge_device,2026-06-02 11:44:56,10.104.178.76,"Singapore, SG",1.3521,103.8198,firmware_status,certificate,success,10,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,291315,HTTPS,normal,0,none,Expected behavioural baseline
evt_000149,user_034,user,2026-06-02 12:01:12,10.49.75.56,"Tokyo, JP",35.6762,139.65,email,token,success,105,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,240839,HTTPS,normal,0,none,Expected behavioural baseline
evt_000150,svc_051,service_account,2026-06-02 12:01:51,10.7.45.189,"Delhi, IN",28.6139,77.209,api_gateway,certificate,success,156,token_auth > api_read > api_write > logout,Linux-Server|service-agent,361213,HTTPS,normal,0,none,Expected behavioural baseline
evt_000151,user_028,user,2026-06-02 12:05:40,10.109.105.120,"Singapore, SG",1.3521,103.8198,email,token,success,26,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,113816,HTTPS,normal,0,none,Expected behavioural baseline
evt_000152,user_028,user,2026-06-02 12:07:55,10.109.105.120,"Singapore, SG",1.3521,103.8198,email,token,success,98,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,31252,HTTPS,normal,0,none,Expected behavioural baseline
evt_000153,user_036,user,2026-06-02 12:08:04,10.18.152.18,"Mumbai, IN",19.076,72.8777,analytics_dashboard,password,success,32,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,472351,HTTPS,normal,0,none,Expected behavioural baseline
evt_000154,user_028,user,2026-06-02 12:11:05,10.109.105.120,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,37,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,386045,HTTPS,normal,0,none,Expected behavioural baseline
evt_000155,user_030,user,2026-06-02 12:17:01,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,password,success,61,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,133634,HTTPS,normal,0,none,Expected behavioural baseline
evt_000156,user_011,user,2026-06-02 12:18:38,10.211.8.207,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,password,success,82,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,8443,HTTPS,normal,0,none,Expected behavioural baseline
evt_000157,user_003,user,2026-06-02 12:19:10,10.115.150.72,"Singapore, SG",1.3521,103.8198,analytics_dashboard,token,success,62,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,186415,HTTPS,normal,0,none,Expected behavioural baseline
evt_000158,user_003,user,2026-06-02 12:20:59,10.115.150.72,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,144,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,253197,HTTPS,normal,0,none,Expected behavioural baseline
evt_000159,user_013,user,2026-06-02 12:22:07,10.68.35.64,"Tokyo, JP",35.6762,139.65,project_share,password,success,65,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,231343,HTTPS,normal,0,none,Expected behavioural baseline
evt_000160,user_033,user,2026-06-02 12:23:29,10.238.200.201,"Singapore, SG",1.3521,103.8198,email,password,success,100,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,350296,HTTPS,normal,0,none,Expected behavioural baseline
evt_000161,user_030,user,2026-06-02 12:26:02,10.119.63.224,"Delhi, IN",28.6139,77.209,employee_portal,token,success,158,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,383809,HTTPS,normal,0,none,Expected behavioural baseline
evt_000162,user_030,user,2026-06-02 12:51:34,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,password,success,140,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,92426,HTTPS,normal,0,none,Expected behavioural baseline
evt_000163,user_033,user,2026-06-02 12:54:00,10.238.200.201,"Singapore, SG",1.3521,103.8198,email,password,success,82,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,238339,HTTPS,normal,0,none,Expected behavioural baseline
evt_000164,user_013,user,2026-06-02 12:56:37,10.68.35.64,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,42,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,351492,HTTPS,normal,0,none,Expected behavioural baseline
evt_000165,user_008,user,2026-06-02 13:02:54,10.117.162.214,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,178,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,168948,HTTPS,normal,0,none,Expected behavioural baseline
evt_000166,user_027,user,2026-06-02 13:09:34,10.201.121.207,"Tokyo, JP",35.6762,139.65,crm,password,success,116,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,186886,HTTPS,normal,0,none,Expected behavioural baseline
evt_000167,user_026,user,2026-06-02 13:10:18,10.61.71.172,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,63,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,336116,HTTPS,normal,0,none,Expected behavioural baseline
evt_000168,svc_055,service_account,2026-06-02 13:21:39,10.165.130.103,"London, UK",51.5072,-0.1276,database_read,token,success,164,token_auth > api_read > api_write > logout,Linux-Server|service-agent,268938,HTTPS,normal,0,none,Expected behavioural baseline
evt_000169,user_003,user,2026-06-02 13:23:32,10.115.150.72,"Singapore, SG",1.3521,103.8198,crm,password,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,21326,HTTPS,normal,0,none,Expected behavioural baseline
evt_000170,device_057,edge_device,2026-06-02 13:32:03,10.156.130.30,"New York, US",40.7128,-74.006,telemetry_endpoint,certificate,success,142,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,256880,HTTPS,normal,0,none,Expected behavioural baseline
evt_000171,user_004,user,2026-06-02 13:35:29,10.40.55.246,"New York, US",40.7128,-74.006,crm,token,success,10,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,212591,HTTPS,normal,0,none,Expected behavioural baseline
evt_000172,user_041,user,2026-06-02 13:37:22,10.73.40.113,"Hyderabad, IN",17.385,78.4867,crm,password,success,71,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,479334,HTTPS,normal,0,none,Expected behavioural baseline
evt_000173,device_060,edge_device,2026-06-02 13:48:07,10.104.178.76,"Singapore, SG",1.3521,103.8198,device_health,certificate,success,168,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,312622,HTTPS,normal,0,none,Expected behavioural baseline
evt_000174,svc_050,service_account,2026-06-02 13:51:32,10.227.223.105,"New York, US",40.7128,-74.006,telemetry_queue,certificate,success,82,token_auth > api_read > api_write > logout,Linux-Server|service-agent,81322,HTTPS,normal,0,none,Expected behavioural baseline
evt_000175,user_006,user,2026-06-02 13:52:05,10.21.141.76,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,65,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,115036,HTTPS,normal,0,none,Expected behavioural baseline
evt_000176,svc_055,service_account,2026-06-02 14:14:06,10.165.130.103,"London, UK",51.5072,-0.1276,api_gateway,certificate,success,175,token_auth > api_read > api_write > logout,Linux-Server|service-agent,246086,HTTPS,normal,0,none,Expected behavioural baseline
evt_000177,svc_051,service_account,2026-06-02 14:41:09,10.7.45.189,"Delhi, IN",28.6139,77.209,api_gateway,token,success,32,token_auth > api_read > api_write > logout,Linux-Server|service-agent,404285,HTTPS,normal,0,none,Expected behavioural baseline
